,mu1x,mu1y,mu1z,var1x,var1y,var1z,mu2x,mu2y,mu2z,var2x,var2y,var2z,mu3x,mu3y,mu3z,var3x,var3y,var3z,mu4x,mu4y,mu4z,var4x,var4y,var4z,mu5x,mu5y,mu5z,var5x,var5y,var5z,Sample Letter,Sample Depth,Sample Type
1870,39.04014700871499,14.670456851656436,0.47586423378118964,41.9627762485352,59.90697469733298,0.01797415560260143,31.64487510351005,58.2626043114278,0.4227083293626436,110.52786589373562,29.315447420431077,0.009210959101493473,7.522620804773556,39.41318728658909,0.48705367175442327,31.101156888442947,365.413106764011,0.004386459979114029,19.69322291659008,8.487989706577018,0.5815898908875525,78.28590513985068,24.901618197328737,0.04677252573031606,29.170959543763374,35.00270096462315,0.4184780371043785,110.37342185496651,68.82322805409571,0.04388516722384467,A,30,F
1871,38.45044726124855,18.926259712207273,0.4520565213380944,44.475494357094405,44.03143685314105,0.01894808579906289,32.24209679426609,56.222172674565584,0.5134675354832108,74.96766020516296,55.581249497087,0.00452200817834609,9.2312158278432,40.86195025081098,0.4673115343239928,41.802417135326486,334.8499556207933,0.0058823467547259025,23.04772618007068,7.795289170692382,0.5802273448581907,135.64932106744251,25.111020441112892,0.041948693187445686,31.39975545380062,34.63456549546103,0.3388738684595545,119.88533422829443,66.97486831775217,0.022205579238073467,C,15,L
1872,38.8397422035017,14.767064557980364,0.4772831570560056,42.623902931167606,60.960412659688416,0.01847997851079295,31.882420281342934,58.07206371297299,0.46915033205552453,106.5697985636551,29.835776559422026,0.007166065521475384,8.905555726084604,40.01127380079708,0.5102423850863457,43.696181042152254,328.3558693955095,0.005262926237722891,19.16635403562438,8.15816398034711,0.595768620702545,80.92244595177841,22.992844686340735,0.042949770532515794,30.33569911383966,34.23276506020793,0.4076221883786173,109.19536296748902,67.21527872214348,0.035699316180914785,C,30,F
1873,38.588212361642796,15.637062485759081,0.47284574010511715,46.27649045332686,56.98808639507885,0.021103753964767887,31.54106371309158,58.33127565654802,0.4523957131564817,106.57593340633863,28.844740226059564,0.007576104579171419,7.6950424785988,39.457131290260854,0.48667723495644905,32.076567415394614,367.9854846980029,0.0041570158533411955,20.328764848202212,8.179270377804862,0.5843097021931194,89.40030236923565,25.36281054789258,0.046766371812984195,29.463939474860695,35.41582866733369,0.40991066490297423,111.88945558863387,69.0856892819399,0.039969339951779134,B,10,F
1874,38.67481865197491,15.601111141469435,0.47127771628250464,45.46843560293351,57.847354968283256,0.021116859847825183,31.525791391590342,58.39100402952966,0.4472630659124141,107.95206229488569,28.23133742441881,0.007950902947405582,7.766910795026284,39.4645303398764,0.4870432349436352,32.92979118789818,366.13079318423127,0.004345879476582,20.282437662430983,8.219673799091197,0.5837987655984507,88.50817843398147,25.318938455190082,0.047212997251505226,29.479692018379524,35.4194434581531,0.408577576165597,111.5106392453636,69.58063864577794,0.040494645623357,B,10,F
1875,37.70663423144385,20.12355860984514,0.4443921309130657,50.85525456427599,38.339010186139134,0.0267566231517036,31.812425112530647,58.6353000538434,0.5217820350635318,76.31507160530191,34.71492886825251,0.005008777998653215,8.844329011931261,40.2320791615905,0.4672878806463165,38.25670399036139,341.574458297146,0.006114682544605608,24.033631850623333,7.907815711569531,0.590263175392503,141.1741242982251,25.01709892394979,0.04615256432930432,31.731770682611412,37.34914858505019,0.36167147308415876,111.11790262843991,75.36389676871799,0.028116992884727743,C,20,L
1876,37.97359429963944,18.557722600579396,0.46729529816895093,50.57246086414566,43.3702246520089,0.020982105489758998,30.01957538540244,54.313521202832824,0.5266642512626044,100.31065073465868,78.72664558925688,0.006109027891422023,8.022188642451656,40.29127314793984,0.46827390788222994,34.292097919014445,374.63428533515105,0.0030072943572699708,23.090183038052363,7.768700295969673,0.5915917241700233,128.11704140388736,25.583319175750464,0.04123294196237626,30.920811739087398,34.14888849666835,0.34083909631662257,122.64567512853822,61.31536201150636,0.02314366400810641,A,30,L
1877,37.76731475345059,18.664423888460618,0.4544704048104594,54.24232965395879,43.95158982630008,0.031295738169192275,29.91931759201081,55.84697151998414,0.528408861246772,102.3034902212078,53.540178763849525,0.008682200660253358,7.186771031755961,40.968722827422276,0.45820627035557554,30.744632465444845,411.998585839448,0.0017726009972365466,22.906537373631757,7.88025931639457,0.6049397005094153,126.90155129250932,26.276272082343908,0.04724537895158023,28.561430197488782,34.8710868094835,0.37865123623083846,141.70704696749596,60.44395973409024,0.03850440885521085,B,25,L
1878,39.05260887801923,15.295217785404189,0.4749197108088156,41.9521908669,64.02001049591672,0.017912159528243373,31.4685947475158,58.402721928961654,0.436717604214639,112.26756168112645,28.32772237581929,0.0068394031970045776,8.318953680413443,39.69994490402922,0.4951318895622361,38.847223040126394,336.56579679015283,0.004249515355349892,19.639808264405584,8.214400746971359,0.5843298581440382,82.36436023371438,23.63616994038192,0.04790888744827133,29.562296103154004,34.60973187639507,0.39713562753191,110.18847765546299,70.88901757298527,0.0361343365325888,A,25,F
1879,38.93776471775232,14.733163679682317,0.4753641535617048,42.92146400651358,59.164661147206616,0.018500702876975247,31.582220290890824,58.31663779062739,0.42166640693532514,111.31831675153158,29.025907518598938,0.009511064439807714,7.536611415552564,39.287799816971265,0.4868430993588659,31.14758920693138,365.6748955994744,0.004441785325801817,19.72973378157712,8.436363633140035,0.5811666115235162,78.8733405179742,24.86807922835177,0.04716862922015252,29.209136993786263,35.03298777238918,0.4168852393625221,110.49347920833537,68.95299288441409,0.04401339741972602,A,30,F
1880,39.83281403531271,13.369512561910282,0.5226662077421517,31.265174678133857,64.96104439857639,0.014215181332195896,35.49476996153558,58.483117162572874,0.48601698730032034,62.4626638350409,31.326439428197787,0.002545934749405304,10.765184983658829,47.12867039633541,0.4958413635380077,53.53245458324638,174.04220221471513,0.00705723582925533,15.930373088302893,12.831349699400148,0.4708381892926791,80.13466166403146,68.35938294759238,0.052245189075558744,33.84059981666624,36.57083594560733,0.4463716326521688,67.94957812062384,51.23420591402141,0.019849165503250978,C,10,L
1881,38.09466202219641,18.297686068896382,0.4586026387321661,48.52114941483955,45.19842945775477,0.022704318998363057,31.8842518199553,56.6144219086107,0.5189511208108084,81.24659432090144,47.927231133967396,0.008438552488290119,8.55220850722393,39.82163195640802,0.47249902950514305,35.64607430357739,352.9397631514354,0.0069200149449549185,22.8212133115625,7.752015251890688,0.5927544606337541,126.89098040149244,25.351013209250443,0.04475060197814349,31.138953728261715,34.87449125561523,0.35929755843472544,113.47503069409714,59.84170065017527,0.028845691462596502,A,20,L
1882,39.677700908503034,14.561993992717706,0.5217617503251042,31.413284394499296,71.81495720331228,0.018658351457679162,29.292423079900367,56.55244527179802,0.5079085927199135,113.17224968497797,50.77829602547353,0.007857469135457035,6.489311583871371,40.05628316575899,0.4889762817733614,24.71154556304911,358.66785902423527,0.001937559942978541,17.343529112880333,14.043778355646113,0.5331788370563402,59.92924109226443,89.8501172162326,0.05426027147355137,31.920380603743215,35.342666864988125,0.4107285665530513,95.24650016298897,51.666662863414935,0.025744788837320263,C,25,L
1883,38.47654297524424,18.846308578745724,0.46898229352069465,43.65367243713638,42.39284416769857,0.017856879425534423,31.65605056325417,54.80301532713786,0.5323422580622643,85.49132924713297,75.85253247901132,0.004151430775203582,9.392831405595432,41.20680384799907,0.47032471056019,45.10505237353353,344.40064327577306,0.00508849336515184,23.20310480959696,7.727994871832174,0.5891820850384226,135.66217985605644,24.784225235718708,0.041014137452993586,31.72580019146177,34.40115983746625,0.3414352682738804,117.96827374724847,66.07348651548062,0.020342062587586876,B,25,F
1884,37.91951363965616,18.544980027433628,0.46482688941502404,51.034377017881084,41.991712791996584,0.0210448800604734,31.284101132170292,58.95211486560739,0.4718308909839926,102.95788409925211,26.684060051976225,0.004732462733347212,8.228211639622812,39.23628237021902,0.49359189021104855,36.55090989161905,344.94823476658263,0.0038204252891651416,23.164864579866933,7.658694346706147,0.5911533468318546,129.77633275405816,24.8316988086293,0.041088482999370214,30.178580466435356,36.13090811160124,0.39223462017231725,112.7565073605563,71.48566349219571,0.030149511045447146,A,30,L
1885,39.64260780334662,14.920593557652206,0.5359408593067864,34.178131773849415,75.35069152354667,0.014867286620398006,35.881294060500345,60.55781123226372,0.48656881702962235,51.90347110216092,22.82830149782326,0.0006630842863742816,11.670023653809295,47.5318611538777,0.48370372929578076,60.0679256947113,156.2523151598567,0.006142722180350024,15.789782897760356,13.215437905160389,0.4602248140250669,82.1502384974413,75.63773398415188,0.04998632640575618,35.0701621989052,39.17383469947512,0.4114765016424369,59.50572332129652,61.74342203592243,0.011446735000611974,A,10,L
1886,39.1828804215972,15.621480898272296,0.48389857662061614,40.75466066151826,63.66183336018077,0.018469318449312957,31.510566627638156,58.68848008315848,0.4428091002341859,109.69781168064549,27.84661322667205,0.006987874040436986,8.122397309137947,39.40019935593988,0.49814615758069264,36.30599999108219,343.2153474623209,0.004447610604461988,20.066859364290316,8.427291273903808,0.5903746523566172,85.81305869213463,25.22101724668773,0.048392504837454546,29.546493909513856,35.017664833736625,0.40761862514733926,109.76655491661133,70.02824460597809,0.039196769917026385,A,10,F
